301,5,MO_DeepHole_20110801_1500_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/1/11,8/1/11 15:00,tow,0,5,bosmina,214,0.3,43031.86,0.01,ZoopCounts.20110601
302,5,MO_DeepHole_20110801_1500_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/1/11,8/1/11 15:00,tow,0,5,calanoid,1,2.47,201.08,0.000496668,ZoopCounts.20110601
303,5,MO_DeepHole_20110801_1500_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/1/11,8/1/11 15:00,tow,0,5,cyclopoid,283,0.83,56906.62,0.04,ZoopCounts.20110601
304,5,MO_DeepHole_20110801_1500_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/1/11,8/1/11 15:00,tow,0,5,daphnia,2,5.51,402.16,0.002215902,ZoopCounts.20110601
305,5,MO_DeepHole_20110801_1500_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/1/11,8/1/11 15:00,tow,0,5,diaphanosoma,4,0.48,804.32,0.000386077,ZoopCounts.20110601
306,5,MO_DeepHole_20110808_1445_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/8/11,8/8/11 14:45,tow,0,5,bosmina,214,0.37,12316.44,0.004557083,ZoopCounts.20110601
307,5,MO_DeepHole_20110808_1445_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/8/11,8/8/11 14:45,tow,0,5,cyclopoid,819,1.38,47136.29,0.06,ZoopCounts.20110601
308,5,MO_DeepHole_20110808_1445_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/8/11,8/8/11 14:45,tow,0,5,daphnia,6,1.45,345.32,0.000500714,ZoopCounts.20110601
309,5,MO_DeepHole_20110808_1445_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/8/11,8/8/11 14:45,tow,0,5,diaphanosoma,4,0.31,230.2,7.14E-05,ZoopCounts.20110601
310,5,MO_DeepHole_20110815_1100_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/15/11,8/15/11 11:00,tow,0,5,bosmina,117,0.31,28979.2,0.008983552,ZoopCounts.20110601
311,5,MO_DeepHole_20110815_1100_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/15/11,8/15/11 11:00,tow,0,5,cyclopoid,379,0.81,93872.8,0.07,ZoopCounts.20110601
312,5,MO_DeepHole_20110815_1100_tow_5_ZoopSurv.Sample.20110517,MO,DeepHole,8/15/11,8/15/11 11:00,tow,0,5,daphnia,1,1.33,247.68,0.000329414,ZoopCounts.20110601
313,5,RB_DeepHole_20110523_1510_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/23/11,5/23/11 15:10,tow,0,5,bosmina,40,2.16,6534.54,0.01,ZoopCounts.20110601
314,5,RB_DeepHole_20110523_1510_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/23/11,5/23/11 15:10,tow,0,5,calanoid,384,1.28,62731.62,0.08,ZoopCounts.20110601
315,5,RB_DeepHole_20110523_1510_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/23/11,5/23/11 15:10,tow,0,5,cyclopoid,73,13.96,11925.53,0.16,ZoopCounts.20110601
316,5,RB_DeepHole_20110523_1510_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/23/11,5/23/11 15:10,tow,0,5,daphnia,85,8.8,13885.9,0.12,ZoopCounts.20110601
317,5,RB_DeepHole_20110523_1510_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/23/11,5/23/11 15:10,tow,0,5,diaphanosoma,1,0.16,163.36,2.61E-05,ZoopCounts.20110601
318,5,RB_DeepHole_20110523_1510_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/23/11,5/23/11 15:10,tow,0,5,holopedium,47,6.13,7678.08,0.04,ZoopCounts.20110601
319,5,RB_DeepHole_20110530_1600_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/30/11,5/30/11 16:00,tow,0,5,bosmina,48,1.87,2158.64,0.004036672,ZoopCounts.20110601
320,5,RB_DeepHole_20110530_1600_tow_5_ZoopSurv.Sample.20110517,RB,DeepHole,5/30/11,5/30/11 16:00,tow,0,5,calanoid,578,2.08,25993.79,0.05,ZoopCounts.20110601
321,5,BA_DeepHole_20110711_1140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/11/11,7/11/11 11:40,tow,0,7,bosmina,6,0.93,323.82,0.000301155,ZoopCounts.20110601
322,5,BA_DeepHole_20110711_1140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/11/11,7/11/11 11:40,tow,0,7,calanoid,496,1.22,26769.6,0.03,ZoopCounts.20110601
323,5,BA_DeepHole_20110711_1140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/11/11,7/11/11 11:40,tow,0,7,cyclopoid,60,3.18,3238.25,0.01,ZoopCounts.20110601
324,5,BA_DeepHole_20110711_1140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/11/11,7/11/11 11:40,tow,0,7,daphnia,116,6.39,6260.62,0.04,ZoopCounts.20110601
325,5,BA_DeepHole_20110711_1140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/11/11,7/11/11 11:40,tow,0,7,diaphanosoma,5,0.76,269.85,0.000205087,ZoopCounts.20110601
326,5,BA_DeepHole_20110711_1140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/11/11,7/11/11 11:40,tow,0,7,holopedium,66,4.76,3562.08,0.01,ZoopCounts.20110601
327,5,BA_DeepHole_20110718_1405_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/18/11,7/18/11 14:05,tow,0,7,bosmina,6,1.02,197.36,0.000201307,ZoopCounts.20110601
328,5,BA_DeepHole_20110718_1405_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/18/11,7/18/11 14:05,tow,0,7,calanoid,521,1.4,17137.74,0.02,ZoopCounts.20110601
329,5,BA_DeepHole_20110718_1405_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/18/11,7/18/11 14:05,tow,0,7,cyclopoid,47,3.14,1546.01,0.004854476,ZoopCounts.20110601
330,5,BA_DeepHole_20110718_1405_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/18/11,7/18/11 14:05,tow,0,7,daphnia,100,16.5,3289.39,0.05,ZoopCounts.20110601
331,5,BA_DeepHole_20110718_1405_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/18/11,7/18/11 14:05,tow,0,7,diaphanosoma,4,1.99,131.57,0.000261827,ZoopCounts.20110601
332,5,BA_DeepHole_20110718_1405_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/18/11,7/18/11 14:05,tow,0,7,holopedium,65,4.21,2138.1,0.009001413,ZoopCounts.20110601
333,5,BA_DeepHole_20110725_0140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/25/11,7/25/11 1:40,tow,0,7,calanoid,264,1.4,17356.66,0.02,ZoopCounts.20110601
334,5,BA_DeepHole_20110725_0140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/25/11,7/25/11 1:40,tow,0,7,cyclopoid,54,5.43,3550.22,0.01,ZoopCounts.20110601
335,5,BA_DeepHole_20110725_0140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/25/11,7/25/11 1:40,tow,0,7,daphnia,123,15.14,8086.62,0.12,ZoopCounts.20110601
336,5,BA_DeepHole_20110725_0140_tow_7_ZoopSurv.Sample.20110517,BA,DeepHole,7/25/11,7/25/11 1:40,tow,0,7,holopedium,30,10.24,1972.34,0.02,ZoopCounts.20110601
337,5,BA_DeepHole_20110801_1355_tow_0_ZoopSurv.Sample.20110517,BA,DeepHole,8/1/11,8/1/11 13:55,tow,0,7,calanoid,109,1.79,12688.48,0.02,ZoopCounts.20110601
338,5,BA_DeepHole_20110801_1355_tow_0_ZoopSurv.Sample.20110517,BA,DeepHole,8/1/11,8/1/11 13:55,tow,0,7,cyclopoid,11,6.91,1280.48,0.008848156,ZoopCounts.20110601
339,5,BA_DeepHole_20110801_1355_tow_0_ZoopSurv.Sample.20110517,BA,DeepHole,8/1/11,8/1/11 13:55,tow,0,7,daphnia,59,13.24,6868.08,0.09,ZoopCounts.20110601
340,5,BA_DeepHole_20110801_1355_tow_0_ZoopSurv.Sample.20110517,BA,DeepHole,8/1/11,8/1/11 13:55,tow,0,7,holopedium,9,13.63,1047.66,0.01,ZoopCounts.20110601
341,5,BE_DeepHole_20110718_1110_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/18/11,7/18/11 11:10,tow,0,9,holopedium,70,9.68,3594,0.03,ZoopCounts.20110601
342,5,BE_DeepHole_20110725_1045_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/25/11,7/25/11 10:45,tow,0,9,bosmina,9,0.93,487.35,0.000453241,ZoopCounts.20110601
343,5,BE_DeepHole_20110725_1045_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/25/11,7/25/11 10:45,tow,0,9,calanoid,192,1.72,10397,0.01,ZoopCounts.20110601
344,5,BE_DeepHole_20110725_1045_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/25/11,7/25/11 10:45,tow,0,9,cyclopoid,108,6.43,5848.31,0.03,ZoopCounts.20110601
345,5,BE_DeepHole_20110725_1045_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/25/11,7/25/11 10:45,tow,0,9,daphnia,25,5.78,1353.77,0.00782481,ZoopCounts.20110601
346,5,BE_DeepHole_20110725_1045_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/25/11,7/25/11 10:45,tow,0,9,diaphanosoma,12,1,649.8,0.000649809,ZoopCounts.20110601
347,5,BE_DeepHole_20110725_1045_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,7/25/11,7/25/11 10:45,tow,0,9,holopedium,15,7.57,812.26,0.006148825,ZoopCounts.20110601
348,5,BE_DeepHole_20110801_1015_tow_10_ZoopSurv.Sample.20110517,BE,DeepHole,8/1/11,8/1/11 10:15,tow,0,10,calanoid,58,1.54,5941.79,0.009150366,ZoopCounts.20110601
349,5,BE_DeepHole_20110801_1015_tow_10_ZoopSurv.Sample.20110517,BE,DeepHole,8/1/11,8/1/11 10:15,tow,0,10,cyclopoid,40,7.07,4097.79,0.02,ZoopCounts.20110601
350,5,BE_DeepHole_20110801_1015_tow_10_ZoopSurv.Sample.20110517,BE,DeepHole,8/1/11,8/1/11 10:15,tow,0,10,daphnia,12,6.06,1229.33,0.007449776,ZoopCounts.20110601
351,5,BE_DeepHole_20110801_1015_tow_10_ZoopSurv.Sample.20110517,BE,DeepHole,8/1/11,8/1/11 10:15,tow,0,10,diaphanosoma,2,0.53,204.88,0.000108591,ZoopCounts.20110601
352,5,BE_DeepHole_20110801_1015_tow_10_ZoopSurv.Sample.20110517,BE,DeepHole,8/1/11,8/1/11 10:15,tow,0,10,holopedium,10,9.56,1024.44,0.009793723,ZoopCounts.20110601
353,5,BE_DeepHole_20110808_1115_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,8/8/11,8/8/11 11:15,tow,0,9,bosmina,5,1.02,369.65,0.000377051,ZoopCounts.20110601
354,5,BE_DeepHole_20110808_1115_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,8/8/11,8/8/11 11:15,tow,0,9,calanoid,70,1.74,5175.23,0.00900491,ZoopCounts.20110601
355,5,BE_DeepHole_20110808_1115_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,8/8/11,8/8/11 11:15,tow,0,9,cyclopoid,63,7.76,4657.71,0.03,ZoopCounts.20110601
356,5,BE_DeepHole_20110808_1115_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,8/8/11,8/8/11 11:15,tow,0,9,daphnia,29,9.82,2144.02,0.02,ZoopCounts.20110601
357,5,BE_DeepHole_20110808_1115_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,8/8/11,8/8/11 11:15,tow,0,9,diaphanosoma,5,1.26,369.65,0.000465769,ZoopCounts.20110601
358,5,BE_DeepHole_20110808_1115_tow_9_ZoopSurv.Sample.20110517,BE,DeepHole,8/8/11,8/8/11 11:15,tow,0,9,holopedium,34,7.49,2513.68,0.01,ZoopCounts.20110601
359,5,BE_DeepHole_20110815_0955_tow_8_ZoopSurv.Sample.20110517,BE,DeepHole,8/15/11,8/15/11 9:55,tow,0,8,bosmina,22,0.89,1510.43,0.001344283,ZoopCounts.20110601
360,5,BE_DeepHole_20110815_0955_tow_8_ZoopSurv.Sample.20110517,BE,DeepHole,8/15/11,8/15/11 9:55,tow,0,8,calanoid,95,1.85,6522.31,0.01,ZoopCounts.20110601
361,5,BE_DeepHole_20110815_0955_tow_8_ZoopSurv.Sample.20110517,BE,DeepHole,8/15/11,8/15/11 9:55,tow,0,8,cyclopoid,155,7.43,10641.66,0.07,ZoopCounts.20110601
362,5,BE_DeepHole_20110815_0955_tow_8_ZoopSurv.Sample.20110517,BE,DeepHole,8/15/11,8/15/11 9:55,tow,0,8,daphnia,39,8.02,2677.58,0.02,ZoopCounts.20110601
363,5,BE_DeepHole_20110815_0955_tow_8_ZoopSurv.Sample.20110517,BE,DeepHole,8/15/11,8/15/11 9:55,tow,0,8,diaphanosoma,15,1.1,1029.83,0.001132819,ZoopCounts.20110601
364,5,BE_DeepHole_20110815_0955_tow_8_ZoopSurv.Sample.20110517,BE,DeepHole,8/15/11,8/15/11 9:55,tow,0,8,holopedium,62,4.3,4256.66,0.01,ZoopCounts.20110601
365,5,BR_DeepHole_20110524_0900_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/24/11,5/24/11 9:00,tow,0,3.5,bosmina,3,0.57,301.82,0.000172042,ZoopCounts.20110601
366,5,BR_DeepHole_20110524_0900_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/24/11,5/24/11 9:00,tow,0,3.5,calanoid,23,2.85,2314.08,0.006595128,ZoopCounts.20110601
367,5,BR_DeepHole_20110524_0900_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/24/11,5/24/11 9:00,tow,0,3.5,cyclopoid,717,2.19,72139.01,0.15,ZoopCounts.20110601
368,5,BR_DeepHole_20110524_0900_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/24/11,5/24/11 9:00,tow,0,3.5,daphnia,4,8.92,402.44,0.003589816,ZoopCounts.20110601
369,5,BR_DeepHole_20110530_0923_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/30/11,5/30/11 9:23,tow,0,3.5,bosmina,1,1.3,154.06,0.000200289,ZoopCounts.20110601
370,5,BR_DeepHole_20110530_0923_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/30/11,5/30/11 9:23,tow,0,3.5,calanoid,6,5.18,924.45,0.004788688,ZoopCounts.20110601
371,5,BR_DeepHole_20110530_0923_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/30/11,5/30/11 9:23,tow,0,3.5,cyclopoid,322,2.43,49613.12,0.12,ZoopCounts.20110601
372,5,BR_DeepHole_20110530_0923_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,5/30/11,5/30/11 9:23,tow,0,3.5,daphnia,3,15.35,462.22,0.007095209,ZoopCounts.20110601
373,5,BR_DeepHole_20110613_0840_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/13/11,6/13/11 8:40,tow,0,3.5,bosmina,1,0.52,41.73,2.17E-05,ZoopCounts.20110601
374,5,BR_DeepHole_20110613_0840_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/13/11,6/13/11 8:40,tow,0,3.5,calanoid,38,2.31,1586.13,0.003663977,ZoopCounts.20110601
375,5,BR_DeepHole_20110613_0840_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/13/11,6/13/11 8:40,tow,0,3.5,cyclopoid,374,1.65,15611.02,0.02,ZoopCounts.20110601
376,5,BR_DeepHole_20110613_0840_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/13/11,6/13/11 8:40,tow,0,3.5,daphnia,19,6.36,793.06,0.00504388,ZoopCounts.20110601
377,5,BR_DeepHole_20110613_0840_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/13/11,6/13/11 8:40,tow,0,3.5,diaphanosoma,2,2,83.47,0.000166949,ZoopCounts.20110601
378,5,BR_DeepHole_20110621_1030_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/21/11,6/21/11 10:30,tow,0,3.5,bosmina,7,0.64,221.2,0.000141568,ZoopCounts.20110601
379,5,BA_DeepHole_20110808_1335_tow_7.5_ZoopSurv.Sample.20110517,BA,DeepHole,8/8/11,8/8/11 13:35,tow,0,7.5,daphnia,117,17.41,7542.94,0.13,ZoopCounts.20110601
380,5,BA_DeepHole_20110808_1335_tow_7.5_ZoopSurv.Sample.20110517,BA,DeepHole,8/8/11,8/8/11 13:35,tow,0,7.5,holopedium,24,13.96,1547.26,0.02,ZoopCounts.20110601
381,5,BA_DeepHole_20110815_1155_tow_6_ZoopSurv.Sample.20110517,BA,DeepHole,8/15/11,8/15/11 11:55,tow,0,6,calanoid,124,1.72,21165.19,0.03,ZoopCounts.20110601
382,5,BA_DeepHole_20110815_1155_tow_6_ZoopSurv.Sample.20110517,BA,DeepHole,8/15/11,8/15/11 11:55,tow,0,6,cyclopoid,45,8.74,7680.91,0.06,ZoopCounts.20110601
383,5,BA_DeepHole_20110815_1155_tow_6_ZoopSurv.Sample.20110517,BA,DeepHole,8/15/11,8/15/11 11:55,tow,0,6,daphnia,113,19.33,19287.63,0.37,ZoopCounts.20110601
384,5,BA_DeepHole_20110815_1155_tow_6_ZoopSurv.Sample.20110517,BA,DeepHole,8/15/11,8/15/11 11:55,tow,0,6,holopedium,6,9.5,1024.12,0.00972914,ZoopCounts.20110601
385,5,BE_DeepHole_20110523_1545_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,5/23/11,5/23/11 15:45,tow,0,11,bosmina,270,1.2,10485.12,0.01,ZoopCounts.20110601
386,5,BE_DeepHole_20110523_1545_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,5/23/11,5/23/11 15:45,tow,0,11,calanoid,221,2.5,8582.26,0.02,ZoopCounts.20110601
387,5,BE_DeepHole_20110523_1545_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,5/23/11,5/23/11 15:45,tow,0,11,chydorus,1,0.33,38.83,1.28E-05,ZoopCounts.20110601
388,5,BE_DeepHole_20110523_1545_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,5/23/11,5/23/11 15:45,tow,0,11,cyclopoid,158,14.59,6135.74,0.08,ZoopCounts.20110601
389,5,BE_DeepHole_20110523_1545_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,5/23/11,5/23/11 15:45,tow,0,11,daphnia,25,8.13,970.84,0.007892959,ZoopCounts.20110601
390,5,BE_DeepHole_20110523_1545_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,5/23/11,5/23/11 15:45,tow,0,11,holopedium,32,3.36,1242.68,0.004175405,ZoopCounts.20110601
391,5,BE_DeepHole_20110530_0847_tow_5_ZoopSurv.Sample.20110517,BE,DeepHole,5/30/11,5/30/11 8:47,tow,0,5,bosmina,735,1.02,174778.68,0.17,ZoopCounts.20110601
392,5,BE_DeepHole_20110530_0847_tow_5_ZoopSurv.Sample.20110517,BE,DeepHole,5/30/11,5/30/11 8:47,tow,0,5,calanoid,198,2.78,47083.23,0.13,ZoopCounts.20110601
393,5,BE_DeepHole_20110530_0847_tow_5_ZoopSurv.Sample.20110517,BE,DeepHole,5/30/11,5/30/11 8:47,tow,0,5,cyclopoid,28,14.65,6658.23,0.09,ZoopCounts.20110601
394,5,BE_DeepHole_20110530_0847_tow_5_ZoopSurv.Sample.20110517,BE,DeepHole,5/30/11,5/30/11 8:47,tow,0,5,daphnia,26,6.29,6182.64,0.03,ZoopCounts.20110601
395,5,BE_DeepHole_20110530_0847_tow_5_ZoopSurv.Sample.20110517,BE,DeepHole,5/30/11,5/30/11 8:47,tow,0,5,diaphanosoma,3,1.65,713.37,0.00117707,ZoopCounts.20110601
396,5,BE_DeepHole_20110530_0847_tow_5_ZoopSurv.Sample.20110517,BE,DeepHole,5/30/11,5/30/11 8:47,tow,0,5,holopedium,99,3.52,23541.61,0.08,ZoopCounts.20110601
397,5,BE_DeepHole_20110606_1145_tow_11_ZoopSurv.Sample.20110517,BE,DeepHole,6/6/11,6/6/11 11:45,tow,0,11,bosmina,177,0.98,11059.32,0.01,ZoopCounts.20110601
398,2,NC_DeepHole_20110707_0942_tow_7.5_Methane.Sample.20110601,NC,DeepHole,7/7/11,7/7/11 9:42,tow,0,7.5,daphnia,78,24.38,12440.93,0.3,ZoopCounts.20110601
399,2,SN_DeepHole_20110712_0944_tow_5_Methane.Sample.20110601,SN,DeepHole,7/12/11,7/12/11 9:44,tow,0,5,calanoid,130,3.48,41554.26,0.14,ZoopCounts.20110601
400,2,SN_DeepHole_20110712_0944_tow_5_Methane.Sample.20110601,SN,DeepHole,7/12/11,7/12/11 9:44,tow,0,5,cyclopoid,23,4.54,7351.9,0.03,ZoopCounts.20110601
401,2,SN_DeepHole_20110712_0944_tow_5_Methane.Sample.20110601,SN,DeepHole,7/12/11,7/12/11 9:44,tow,0,5,daphnia,265,19.46,84706.77,1.64,ZoopCounts.20110601
402,2,SN_DeepHole_20110712_0944_tow_5_Methane.Sample.20110601,SN,DeepHole,7/12/11,7/12/11 9:44,tow,0,5,diaphanosoma,1,3.46,319.64,0.001105982,ZoopCounts.20110601
403,2,LW_DeepHole_20110714_0946_tow_10.5_Methane.Sample.20110601,LW,DeepHole,7/14/11,7/14/11 9:46,tow,0,10.5,calanoid,80,3.29,17923.37,0.05,ZoopCounts.20110601
404,2,LW_DeepHole_20110714_0946_tow_10.5_Methane.Sample.20110601,LW,DeepHole,7/14/11,7/14/11 9:46,tow,0,10.5,cyclopoid,120,3.35,26885.07,0.09,ZoopCounts.20110601
405,2,LW_DeepHole_20110714_0946_tow_10.5_Methane.Sample.20110601,LW,DeepHole,7/14/11,7/14/11 9:46,tow,0,10.5,daphnia,1,34.29,224.04,0.007682397,ZoopCounts.20110601
406,2,LW_DeepHole_20110714_0946_tow_10.5_Methane.Sample.20110601,LW,DeepHole,7/14/11,7/14/11 9:46,tow,0,10.5,diaphanosoma,1,3.23,224.04,0.000723655,ZoopCounts.20110601
407,2,UF_DeepHole_20110719_0956_tow_5_Methane.Sample.20110601,UF,DeepHole,7/19/11,7/19/11 9:56,tow,0,5,bosmina,1,5.94,212.52,0.001262416,ZoopCounts.20110601
408,2,UF_DeepHole_20110719_0956_tow_5_Methane.Sample.20110601,UF,DeepHole,7/19/11,7/19/11 9:56,tow,0,5,calanoid,136,3.35,28903.89,0.09,ZoopCounts.20110601
409,2,UF_DeepHole_20110719_0956_tow_5_Methane.Sample.20110601,UF,DeepHole,7/19/11,7/19/11 9:56,tow,0,5,cyclopoid,97,15.89,20615.27,0.32,ZoopCounts.20110601
410,2,UF_DeepHole_20110719_0956_tow_5_Methane.Sample.20110601,UF,DeepHole,7/19/11,7/19/11 9:56,tow,0,5,daphnia,45,3.23,9563.78,0.03,ZoopCounts.20110601
411,2,UF_DeepHole_20110719_0956_tow_5_Methane.Sample.20110601,UF,DeepHole,7/19/11,7/19/11 9:56,tow,0,5,diaphanosoma,1,7.14,212.52,0.00151745,ZoopCounts.20110601
412,2,HU_DeepHole_20110721_1048_tow_9_Methane.Sample.20110601,HU,DeepHole,7/21/11,7/21/11 10:48,tow,0,9,bosmina,10,0.44,1564.63,0.000688438,ZoopCounts.20110601
413,2,HU_DeepHole_20110721_1048_tow_9_Methane.Sample.20110601,HU,DeepHole,7/21/11,7/21/11 10:48,tow,0,9,calanoid,68,3.51,10639.49,0.03,ZoopCounts.20110601
414,2,HU_DeepHole_20110721_1048_tow_9_Methane.Sample.20110601,HU,DeepHole,7/21/11,7/21/11 10:48,tow,0,9,cyclopoid,290,27.72,45374.33,1.25,ZoopCounts.20110601
415,2,HU_DeepHole_20110721_1048_tow_9_Methane.Sample.20110601,HU,DeepHole,7/21/11,7/21/11 10:48,tow,0,9,daphnia,8,31.24,1251.7,0.03,ZoopCounts.20110601
416,2,HU_DeepHole_20110721_1048_tow_9_Methane.Sample.20110601,HU,DeepHole,7/21/11,7/21/11 10:48,tow,0,9,diaphanosoma,5,3.74,782.31,0.00292586,ZoopCounts.20110601
417,5,BR_DeepHole_20110621_1030_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/21/11,6/21/11 10:30,tow,0,3.5,calanoid,29,1.86,916.4,0.001704504,ZoopCounts.20110601
418,5,BR_DeepHole_20110621_1030_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/21/11,6/21/11 10:30,tow,0,3.5,cyclopoid,118,0.98,3728.82,0.003654246,ZoopCounts.20110601
419,5,BR_DeepHole_20110621_1030_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/21/11,6/21/11 10:30,tow,0,3.5,daphnia,4,4.98,126.4,0.000629472,ZoopCounts.20110601
420,5,BR_DeepHole_20110627_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/27/11,6/27/11 8:50,tow,0,3.5,bosmina,2,0.54,46.08,2.49E-05,ZoopCounts.20110601
421,5,BR_DeepHole_20110627_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/27/11,6/27/11 8:50,tow,0,3.5,calanoid,40,2.21,921.65,0.002036862,ZoopCounts.20110601
422,5,BR_DeepHole_20110627_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,6/27/11,6/27/11 8:50,tow,0,3.5,cyclopoid,126,1.18,2903.23,0.003425816,ZoopCounts.20110601
423,5,BR_DeepHole_20110704_1008_tow_4_ZoopSurv.Sample.20110517,BR,DeepHole,7/4/11,7/4/11 10:08,tow,0,4,bosmina,20,0.56,1498.38,0.000839093,ZoopCounts.20110601
424,5,BR_DeepHole_20110704_1008_tow_4_ZoopSurv.Sample.20110517,BR,DeepHole,7/4/11,7/4/11 10:08,tow,0,4,calanoid,118,4.01,8840.47,0.03,ZoopCounts.20110601
425,5,BR_DeepHole_20110704_1008_tow_4_ZoopSurv.Sample.20110517,BR,DeepHole,7/4/11,7/4/11 10:08,tow,0,4,cyclopoid,598,1.09,44801.72,0.04,ZoopCounts.20110601
426,5,BR_DeepHole_20110704_1008_tow_4_ZoopSurv.Sample.20110517,BR,DeepHole,7/4/11,7/4/11 10:08,tow,0,4,daphnia,4,8.17,299.67,0.002448304,ZoopCounts.20110601
427,5,BR_DeepHole_20110711_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,7/11/11,7/11/11 8:50,tow,0,3.5,bosmina,5,0.49,756.53,0.000370703,ZoopCounts.20110601
428,5,BR_DeepHole_20110711_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,7/11/11,7/11/11 8:50,tow,0,3.5,calanoid,52,2.37,7868.08,0.01,ZoopCounts.20110601
429,5,BR_DeepHole_20110711_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,7/11/11,7/11/11 8:50,tow,0,3.5,cyclopoid,582,2.42,88061.97,0.21,ZoopCounts.20110601
430,5,BR_DeepHole_20110711_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,7/11/11,7/11/11 8:50,tow,0,3.5,daphnia,8,7.19,1210.46,0.008703269,ZoopCounts.20110601
431,5,BR_DeepHole_20110711_0850_tow_3.5_ZoopSurv.Sample.20110517,BR,DeepHole,7/11/11,7/11/11 8:50,tow,0,3.5,diaphanosoma,1,0.34,151.3,5.14E-05,ZoopCounts.20110601
