EL,6/6/12,Cyclopoid,0.335
EL,6/6/12,Cyclopoid,0.342
EL,6/6/12,Cyclopoid,0.398
EL,6/6/12,Cyclopoid,0.487
EL,6/6/12,Cyclopoid,0.505
EL,6/6/12,Cyclopoid,0.357
EL,6/6/12,Cyclopoid,0.494
EL,6/6/12,Cyclopoid,0.235
EL,6/6/12,Cyclopoid,0.483
EL,6/6/12,Cyclopoid,0.528
EL,6/6/12,Cyclopoid,0.847
EL,6/6/12,Cyclopoid,0.369
EL,6/6/12,Cyclopoid,0.725
EL,6/6/12,Cyclopoid,1.356
EL,6/6/12,Cyclopoid,1.619
EL,6/6/12,Cyclopoid,0.799
EL,6/6/12,Cyclopoid,0.582
EL,6/6/12,Daphnia,1.096
EL,6/6/12,Daphnia,0.707
EL,6/6/12,Daphnia,1.371
EL,6/6/12,Daphnia,1.121
EL,6/6/12,Daphnia,0.994
EL,6/6/12,Daphnia,1.268
EL,6/6/12,Daphnia,1.311
EL,6/6/12,Daphnia,1.8
EL,6/6/12,Daphnia,1.636
EL,6/6/12,Daphnia,1.91
EL,6/6/12,Daphnia,0.957
EL,6/6/12,Daphnia,1.222
EL,6/6/12,Daphnia,1.433
EL,6/6/12,Daphnia,1.304
EL,6/6/12,Daphnia,0.667
EL,6/6/12,Daphnia,1.368
EL,6/6/12,Daphnia,1.463
EL,6/6/12,Daphnia,0.529
EL,6/6/12,Daphnia,1.685
EL,6/6/12,Daphnia,1.324
EL,6/6/12,Daphnia,1.307
EL,6/6/12,Daphnia,1.19
EL,6/6/12,Daphnia,1.096
EL,6/6/12,Daphnia,1.5
EL,6/6/12,Daphnia,1.167
EL,6/6/12,Holopedium,0.103
EL,6/6/12,Holopedium,0.334
EL,6/6/12,Holopedium,0.1
EL,6/6/12,Holopedium,0.216
EL,6/6/12,Holopedium,0.392
EL,6/6/12,Holopedium,0.256
EL,6/6/12,Holopedium,0.443
EL,6/6/12,Holopedium,0.334
EL,6/6/12,Holopedium,0.366
EL,6/6/12,Holopedium,0.377
EL,6/6/12,Holopedium,0.513
EL,6/6/12,Holopedium,0.167
EL,6/6/12,Holopedium,0.221
EL,6/6/12,Holopedium,0.121
EL,6/6/12,Holopedium,0.181
EL,6/6/12,Holopedium,0.151
EL,6/6/12,Holopedium,0.377
EL,6/6/12,Holopedium,0.258
EL,6/6/12,Holopedium,0.277
EL,6/6/12,Holopedium,0.339
EL,6/6/12,Holopedium,0.227
EL,6/6/12,Holopedium,0.105
EL,6/6/12,Holopedium,0.164
EL,6/6/12,Holopedium,0.338
EL,6/6/12,Holopedium,0.22
WL,5/16/12,Cyclopoid,1.518
WL,5/16/12,Cyclopoid,0.884
WL,5/16/12,Cyclopoid,1.408
WL,5/16/12,Cyclopoid,0.695
WL,5/16/12,Cyclopoid,0.384
WL,5/16/12,Cyclopoid,0.507
WL,5/16/12,Cyclopoid,0.444
WL,5/16/12,Cyclopoid,0.622
WL,5/16/12,Daphnia,2.053
WL,5/16/12,Daphnia,2.106
WL,5/16/12,Daphnia,1.957
WL,5/16/12,Daphnia,1.612
WL,5/16/12,Daphnia,1.4
WL,5/16/12,Daphnia,1.716
WL,5/16/12,Daphnia,1.152
WL,5/16/12,Daphnia,1.037
WL,5/16/12,Daphnia,0.656
WL,5/16/12,Daphnia,1.124
WL,5/16/12,Daphnia,1.034
WL,5/16/12,Daphnia,0.805
WL,5/16/12,Daphnia,1.761
WL,5/16/12,Daphnia,0.583
WL,5/16/12,Daphnia,1.015
WL,5/16/12,Daphnia,0.954
WL,5/16/12,Daphnia,1.8
WL,5/16/12,Daphnia,1.163
WL,5/16/12,Daphnia,0.674
WL,5/16/12,Daphnia,0.756
WL,5/16/12,Daphnia,1.03
WL,5/16/12,Daphnia,1.874
WL,5/16/12,Daphnia,1.066
WL,5/16/12,Daphnia,1.154
WL,5/16/12,Daphnia,0.92
WL,5/16/12,Holopedium,0.374
WL,5/16/12,Holopedium,0.27
WL,5/16/12,Holopedium,0.421
WL,5/16/12,Holopedium,0.331
WL,5/16/12,Holopedium,0.201
WL,5/16/12,Holopedium,0.295
WL,5/16/12,Holopedium,0.254
WL,5/16/12,Holopedium,0.333
WL,5/16/12,Holopedium,0.289
WL,5/16/12,Holopedium,0.294
WL,5/16/12,Holopedium,0.307
WL,5/16/12,Holopedium,0.292
WL,5/16/12,Holopedium,0.3
WL,5/16/12,Holopedium,0.311
WL,5/16/12,Holopedium,0.131
WL,5/16/12,Holopedium,0.268
WL,5/16/12,Holopedium,0.284
WL,5/16/12,Holopedium,0.262
WL,5/16/12,Holopedium,0.316
WL,5/16/12,Holopedium,0.35
WL,5/16/12,Holopedium,0.322
WL,5/16/12,Holopedium,0.563
WL,5/16/12,Holopedium,0.258
WL,5/16/12,Holopedium,0.376
WL,5/16/12,Holopedium,0.33
WL,5/22/12,Cyclopoid,1.333
WL,5/22/12,Cyclopoid,0.663
WL,5/22/12,Cyclopoid,1.368
WL,5/22/12,Cyclopoid,0.507
WL,5/22/12,Cyclopoid,0.422
WL,5/22/12,Cyclopoid,0.474
WL,5/22/12,Cyclopoid,0.329
WL,5/22/12,Cyclopoid,0.442
WL,5/22/12,Daphnia,2.061
WL,5/22/12,Daphnia,2.085
WL,5/22/12,Daphnia,2.051
WL,5/22/12,Daphnia,1.675
WL,5/22/12,Daphnia,1.331
WL,5/22/12,Daphnia,1.735
WL,5/22/12,Daphnia,0.952
WL,5/22/12,Daphnia,1.137
WL,5/22/12,Daphnia,0.712
WL,5/22/12,Daphnia,1.131
WL,5/22/12,Daphnia,1.146
WL,5/22/12,Daphnia,0.969
WL,5/22/12,Daphnia,1.881
WL,5/22/12,Daphnia,0.759
WL,5/22/12,Daphnia,0.733
WL,5/22/12,Daphnia,1.148
WL,5/22/12,Daphnia,1.669
WL,5/22/12,Daphnia,1.107
WL,5/22/12,Daphnia,0.808
WL,5/22/12,Daphnia,0.77
WL,5/22/12,Daphnia,0.859
WL,5/22/12,Daphnia,1.74
WL,5/22/12,Daphnia,0.899
WL,5/22/12,Daphnia,1.081
WL,5/22/12,Daphnia,1.163
WL,5/22/12,Holopedium,0.394
WL,5/22/12,Holopedium,0.351
WL,5/22/12,Holopedium,0.502
WL,5/22/12,Holopedium,0.42
WL,5/22/12,Holopedium,0.244
WL,5/22/12,Holopedium,0.284
WL,5/22/12,Holopedium,0.267
WL,5/22/12,Holopedium,0.265
WL,5/22/12,Holopedium,0.21
WL,5/22/12,Holopedium,0.221
WL,5/22/12,Holopedium,0.303
WL,5/22/12,Holopedium,0.413
WL,5/22/12,Holopedium,0.314
WL,5/22/12,Holopedium,0.339
WL,5/22/12,Holopedium,0.214
WL,5/22/12,Holopedium,0.378
WL,5/22/12,Holopedium,0.284
WL,5/22/12,Holopedium,0.353
WL,5/22/12,Holopedium,0.378
WL,5/22/12,Holopedium,0.188
WL,5/22/12,Holopedium,0.35
WL,5/22/12,Holopedium,0.47
WL,5/22/12,Holopedium,0.293
WL,5/22/12,Holopedium,0.255
WL,5/22/12,Holopedium,0.264
WL,6/6/12,Cyclopoid,0.484
WL,6/6/12,Cyclopoid,0.505
WL,6/6/12,Cyclopoid,0.473
WL,6/6/12,Cyclopoid,0.536
WL,6/6/12,Cyclopoid,0.651
WL,6/6/12,Cyclopoid,0.54
WL,6/6/12,Cyclopoid,0.504
WL,6/6/12,Cyclopoid,0.339
WL,6/6/12,Cyclopoid,0.746
WL,6/6/12,Cyclopoid,0.44
WL,6/6/12,Cyclopoid,0.352
WL,6/6/12,Cyclopoid,0.48
WL,6/6/12,Cyclopoid,0.389
WL,6/6/12,Cyclopoid,0.449
WL,6/6/12,Cyclopoid,0.681
WL,6/6/12,Cyclopoid,0.25
WL,6/6/12,Cyclopoid,0.3
WL,6/6/12,Cyclopoid,0.455
WL,6/6/12,Cyclopoid,0.336
WL,6/6/12,Cyclopoid,0.17
WL,6/6/12,Cyclopoid,0.4
WL,6/6/12,Cyclopoid,0.575
WL,6/6/12,Cyclopoid,0.092
WL,6/6/12,Cyclopoid,0.402
WL,6/6/12,Cyclopoid,0.749
WL,6/6/12,Daphnia,1.448
WL,6/6/12,Daphnia,2.009
WL,6/6/12,Daphnia,1.135
WL,6/6/12,Daphnia,1.272
WL,6/6/12,Daphnia,0.837
WL,6/6/12,Daphnia,1.334
WL,6/6/12,Daphnia,0.814
WL,6/6/12,Daphnia,1.395
WL,6/6/12,Daphnia,1.671
WL,6/6/12,Daphnia,1.957
WL,6/6/12,Daphnia,1.254
WL,6/6/12,Daphnia,1.762
WL,6/6/12,Daphnia,1.034
WL,6/6/12,Daphnia,1.534
WL,6/6/12,Daphnia,1.149
WL,6/6/12,Daphnia,0.999
WL,6/6/12,Daphnia,1.148
WL,6/6/12,Daphnia,1.303
WL,6/6/12,Daphnia,1.107
WL,6/6/12,Daphnia,1.223
WL,6/6/12,Daphnia,1.17
WL,6/6/12,Daphnia,1.072
WL,6/6/12,Daphnia,1.612
WL,6/6/12,Daphnia,1.163
WL,6/6/12,Daphnia,0.923
WL,6/6/12,Holopedium,0.242
WL,6/6/12,Holopedium,0.278
WL,6/6/12,Holopedium,0.22
WL,6/6/12,Holopedium,0.3
WL,6/6/12,Holopedium,0.205
WL,6/6/12,Holopedium,0.29
WL,6/6/12,Holopedium,0.223
WL,6/6/12,Holopedium,0.16
WL,6/6/12,Holopedium,0.265
WL,6/6/12,Holopedium,0.321
WL,6/6/12,Holopedium,0.453
WL,6/6/12,Holopedium,0.234
WL,6/6/12,Holopedium,0.145
WL,6/6/12,Holopedium,0.236
WL,6/6/12,Holopedium,0.522
WL,6/6/12,Holopedium,0.265
WL,6/6/12,Holopedium,0.385
WL,6/6/12,Holopedium,0.354
WL,6/6/12,Holopedium,0.332
WL,6/6/12,Holopedium,0.308
WL,6/6/12,Holopedium,0.297
WL,6/6/12,Holopedium,0.307
WL,6/6/12,Holopedium,0.343
WL,6/6/12,Holopedium,0.245
WL,6/6/12,Holopedium,0.315
